Date,Store,Category,Customer_ID,Revenue,Units,Member,Availability_Pct
2026-05-21,Camden,Food To Go,2257,24.75,2,Yes,98.7
2026-01-02,Bristol,Chilled,3291,41.73,2,Yes,94.5
2025-05-24,London Central,Fresh Food,2532,14.26,6,Yes,95.0
2025-03-10,Reading,Own Brand,4422,16.91,2,Yes,96.9
2025-04-09,London Central,Chilled,5362,28.65,2,Yes,94.4
2026-01-31,Birmingham,Soft Drinks,2653,31.63,1,Yes,93.3
2025-01-25,Bristol,Snacks,5988,26.92,5,No,90.6
2026-04-14,Birmingham,Snacks,1238,34.7,6,Yes,97.7
2026-04-29,Bristol,Own Brand,1914,49.38,6,No,95.5
2025-05-31,London Central,Fruit & Veg,2438,37.43,1,Yes,96.1
2025-05-24,London Central,Own Brand,4016,45.93,3,No,94.0
2025-02-08,London Central,Meal Deals,2460,19.79,1,Yes,96.4
2025-04-19,Bristol,Chilled,4079,34.76,6,No,93.8
2025-02-11,Croydon,Snacks,3258,76.53,3,No,95.3
2025-07-05,London Central,Own Brand,1366,25.45,6,No,95.2
2026-02-02,Birmingham,Chilled,3991,40.91,4,No,97.3
2025-08-11,Reading,Meal Deals,4741,42.01,3,Yes,96.3
2025-05-13,Bristol,Snacks,1085,23.51,6,No,93.7
2025-06-12,Birmingham,Meal Deals,3493,18.95,1,Yes,96.2
2025-08-03,Camden,Chilled,5715,35.85,6,No,94.3
2025-08-23,Camden,Soft Drinks,1131,35.72,1,No,93.4
2025-01-09,Reading,Chilled,1903,31.13,3,No,96.1
2025-03-15,Croydon,Own Brand,4456,101.35,1,Yes,95.4
2026-05-07,London Central,Meal Deals,2221,22.38,3,Yes,92.6
2025-09-10,Bristol,Soft Drinks,2763,34.05,2,Yes,94.0
2025-08-18,Birmingham,Soft Drinks,3804,67.14,5,Yes,96.5
2025-06-23,London Central,Fruit & Veg,2226,17.47,7,Yes,95.8
2025-06-17,Birmingham,Snacks,2284,40.05,3,Yes,95.9
2025-06-19,Bristol,Fresh Food,1689,28.73,7,No,98.7
2026-01-28,Camden,Soft Drinks,5782,36.49,7,No,97.0
2025-07-13,London Central,Meal Deals,5881,48.41,2,No,94.8
2025-01-29,Reading,Snacks,5435,14.44,2,Yes,94.2
2025-06-14,Croydon,Food To Go,5507,54.41,2,No,93.6
2026-02-26,Reading,Chilled,2996,41.92,7,No,94.1
2025-12-05,Croydon,Own Brand,5381,24.57,2,No,91.8
2026-05-11,Birmingham,Meal Deals,2109,26.79,3,Yes,92.6
2025-12-31,London Central,Food To Go,5945,15.5,7,Yes,96.3
2025-12-08,London Central,Meal Deals,1429,36.8,7,No,98.1
2026-05-15,Croydon,Chilled,5126,36.2,1,Yes,95.1
2026-05-26,Camden,Fruit & Veg,4781,30.83,2,No,93.6
2025-11-23,Bristol,Meal Deals,1602,27.89,4,Yes,88.2
2025-08-05,Reading,Soft Drinks,1439,76.48,2,Yes,98.4
2025-10-28,Birmingham,Fresh Food,1984,47.98,1,No,92.3
2025-05-12,Reading,Soft Drinks,2918,25.62,1,Yes,92.1
2025-03-11,Reading,Chilled,5507,32.06,5,Yes,94.4
2025-09-09,Birmingham,Meal Deals,1527,30.41,5,Yes,94.9
2026-02-19,Birmingham,Fresh Food,5405,26.42,7,No,95.0
2026-03-21,London Central,Soft Drinks,3996,41.34,2,Yes,93.3
2025-07-01,Reading,Fresh Food,4467,45.32,2,No,95.8
2025-06-16,Bristol,Own Brand,2361,32.37,6,Yes,94.0
2025-04-01,Bristol,Chilled,1703,17.23,7,No,94.0
2025-02-08,Croydon,Fruit & Veg,1662,54.27,6,No,94.4
2025-05-06,Birmingham,Fruit & Veg,1364,15.66,5,Yes,93.6
2026-03-27,London Central,Meal Deals,1922,30.82,2,Yes,92.5
2025-06-22,Bristol,Soft Drinks,4856,35.68,6,Yes,92.6
2025-08-08,Camden,Food To Go,1175,22.41,4,No,92.8
2025-02-27,London Central,Chilled,1935,20.38,3,Yes,95.9
2026-04-21,London Central,Soft Drinks,1381,30.71,5,Yes,95.8
2026-04-01,Bristol,Soft Drinks,1305,56.74,5,Yes,94.5
2025-12-27,Camden,Fruit & Veg,5697,45.36,1,Yes,94.6
2025-01-01,Croydon,Meal Deals,3390,72.02,2,Yes,97.3
2026-01-22,Bristol,Fresh Food,3203,40.6,5,No,96.0
2025-12-14,Camden,Chilled,5807,78.41,5,No,98.1
2025-07-09,London Central,Own Brand,2465,65.14,6,Yes,93.8
2026-05-20,Camden,Fresh Food,4271,38.2,4,No,92.7
2025-07-10,London Central,Snacks,1402,57.88,7,No,97.0
2026-05-23,Bristol,Snacks,5709,82.41,2,No,95.0
2026-01-04,Birmingham,Chilled,3670,51.7,3,Yes,93.4
2026-02-13,Bristol,Meal Deals,2801,23.78,4,Yes,96.0
2025-04-27,Reading,Food To Go,3650,27.54,3,No,93.6
2025-05-14,Reading,Snacks,1176,58.64,1,No,96.4
2025-02-27,Reading,Fruit & Veg,5544,20.18,5,Yes,96.0
2025-06-22,Bristol,Food To Go,1742,57.45,6,Yes,94.5
2025-05-29,Croydon,Soft Drinks,3348,49.36,4,Yes,91.6
2025-03-21,Bristol,Snacks,5402,29.3,3,Yes,93.2
2025-08-01,Birmingham,Fruit & Veg,1750,67.69,2,Yes,98.0
2025-07-22,Camden,Soft Drinks,1868,13.0,1,Yes,98.5
2025-08-17,Bristol,Food To Go,5062,63.34,7,Yes,100.2
2025-08-15,Bristol,Chilled,4967,64.79,1,No,95.8
2026-03-17,London Central,Soft Drinks,1213,35.33,5,Yes,92.8
2026-02-06,London Central,Fresh Food,2617,26.27,5,No,97.7
2025-02-16,London Central,Chilled,3530,16.4,3,No,94.5
2025-08-21,Bristol,Chilled,4333,23.58,3,Yes,93.6
2025-11-01,Croydon,Food To Go,2597,20.37,1,Yes,95.7
2025-05-23,Camden,Food To Go,1511,41.17,3,No,98.8
2026-02-19,Camden,Fruit & Veg,1252,54.53,5,Yes,94.8
2026-05-28,Birmingham,Fruit & Veg,5133,21.69,1,No,95.0
2026-01-08,Croydon,Fresh Food,1628,51.18,1,No,91.9
2025-09-16,Croydon,Chilled,4476,32.64,7,No,95.2
2026-04-16,Camden,Own Brand,1986,30.21,2,No,96.3
2025-01-12,Reading,Meal Deals,2725,60.76,2,No,94.8
2025-11-26,London Central,Fresh Food,3093,77.53,3,Yes,95.0
2025-12-24,London Central,Fresh Food,2701,12.83,3,No,95.5
2026-02-12,Camden,Meal Deals,1304,49.9,5,Yes,92.9
2026-01-08,Croydon,Meal Deals,5078,17.58,5,Yes,90.4
2025-01-08,Birmingham,Meal Deals,3280,41.14,2,Yes,94.8
2025-05-02,Reading,Food To Go,5340,26.05,1,No,94.5
2025-12-14,Camden,Fresh Food,3807,85.11,4,Yes,96.1
2025-03-31,London Central,Fresh Food,3886,52.05,6,No,99.8
2025-11-12,Bristol,Soft Drinks,4454,23.96,6,Yes,97.6
2025-06-27,Croydon,Meal Deals,2024,31.98,7,No,90.9
2025-02-10,Bristol,Meal Deals,5312,36.34,4,Yes,100.0
2026-05-17,Birmingham,Fruit & Veg,3975,20.66,7,Yes,96.3
2025-05-25,Camden,Fruit & Veg,1506,39.49,3,Yes,94.5
2025-07-20,London Central,Chilled,5856,59.38,6,Yes,98.0
2026-04-06,Reading,Fruit & Veg,3951,14.63,7,Yes,89.9
2025-09-10,Bristol,Snacks,2053,29.36,6,No,93.9
2026-01-25,Reading,Chilled,3674,67.7,4,Yes,95.4
2025-09-13,Birmingham,Own Brand,3567,82.16,7,No,95.1
2026-03-26,London Central,Meal Deals,2904,46.38,4,Yes,98.0
2025-01-10,Bristol,Soft Drinks,5370,22.77,2,Yes,97.4
2025-08-30,Birmingham,Fruit & Veg,5587,51.36,1,Yes,96.4
2025-09-08,Reading,Soft Drinks,5922,55.19,5,Yes,94.4
2025-01-05,Reading,Fruit & Veg,3894,40.5,2,No,96.9
2025-04-29,Bristol,Fruit & Veg,2100,29.29,6,No,93.8
2026-01-09,London Central,Soft Drinks,4661,49.77,5,Yes,96.5
2025-03-06,Reading,Fresh Food,2636,34.25,2,No,93.5
2025-05-26,Camden,Fresh Food,2455,51.66,2,Yes,95.6
2025-08-12,Birmingham,Fresh Food,4613,22.78,4,No,92.1
2025-08-27,Bristol,Snacks,1038,23.84,5,No,97.1
2025-06-26,Croydon,Fresh Food,4084,50.15,2,No,94.1
2025-10-09,Croydon,Fruit & Veg,5239,22.8,4,Yes,92.3
2025-03-04,London Central,Meal Deals,3731,35.25,3,Yes,93.1
2025-08-05,Camden,Food To Go,3415,33.24,5,Yes,94.4
2026-04-06,Reading,Soft Drinks,1758,21.12,7,No,93.2
2025-04-15,Croydon,Meal Deals,5342,26.16,2,No,96.4
2025-04-09,London Central,Food To Go,4116,12.4,6,Yes,94.4
2026-05-26,Birmingham,Meal Deals,1764,39.56,3,No,96.9
2026-01-20,Camden,Snacks,3422,20.0,4,No,94.4
2026-02-09,Camden,Food To Go,2314,25.23,2,Yes,96.4
2026-04-21,London Central,Own Brand,5302,46.04,6,No,95.0
2026-03-13,London Central,Chilled,4995,68.5,4,Yes,94.5
2025-01-23,Reading,Fresh Food,5029,31.57,4,Yes,92.9
2026-04-03,London Central,Own Brand,4693,23.44,7,Yes,95.1
2025-03-24,Reading,Snacks,4185,29.69,6,Yes,96.5
2025-05-25,Reading,Meal Deals,3866,19.49,4,No,93.6
2025-03-26,Bristol,Fruit & Veg,2317,49.47,5,Yes,95.0
2025-03-19,Camden,Fresh Food,1700,13.52,7,Yes,93.9
2026-04-02,Birmingham,Own Brand,5383,43.92,3,Yes,98.9
2025-01-01,Camden,Fresh Food,3201,42.98,7,No,95.6
2025-02-20,Camden,Food To Go,2593,62.93,3,No,95.2
2026-03-22,Bristol,Chilled,4987,34.68,1,No,94.0
2026-03-25,Reading,Fresh Food,5945,18.85,7,Yes,96.8
2026-05-03,Reading,Meal Deals,5145,43.68,7,No,95.0
2025-02-03,London Central,Meal Deals,2230,51.16,2,No,94.9
2025-12-14,Bristol,Soft Drinks,3612,59.99,7,Yes,94.9
2025-04-05,London Central,Soft Drinks,4137,30.95,4,No,92.8
2025-03-13,Bristol,Fresh Food,2908,50.06,2,No,98.0
2025-06-03,London Central,Food To Go,2790,42.64,3,No,96.8
2025-09-07,Croydon,Food To Go,3928,30.69,3,No,95.0
2026-03-14,Camden,Fruit & Veg,2088,23.2,4,No,94.8
2025-04-28,Camden,Snacks,3381,28.05,5,Yes,93.2
2025-11-02,Birmingham,Snacks,5127,31.45,6,No,92.0
2025-09-25,Reading,Own Brand,5963,17.34,4,No,93.2
2025-02-23,Birmingham,Snacks,3945,50.4,4,Yes,97.3
2025-08-24,Croydon,Chilled,4569,59.69,1,No,94.2
2026-01-24,Birmingham,Food To Go,2165,91.48,6,No,97.2
2026-02-05,Camden,Fruit & Veg,1600,23.08,7,Yes,94.9
2025-10-30,Reading,Soft Drinks,3025,42.04,5,No,93.3
2025-07-26,Croydon,Meal Deals,2584,55.04,2,Yes,93.5
2025-08-17,Camden,Snacks,1987,70.08,6,No,95.5
2025-03-16,London Central,Soft Drinks,2965,13.15,5,Yes,91.8
2026-03-11,Bristol,Soft Drinks,2439,24.96,4,No,93.5
2025-04-13,Croydon,Fresh Food,5615,51.21,4,Yes,94.1
2026-02-26,Reading,Chilled,1868,36.53,4,No,96.6
2025-11-02,Birmingham,Fruit & Veg,3063,15.84,4,No,95.6
2025-04-08,Birmingham,Chilled,2129,58.58,4,Yes,95.4
2025-12-01,Croydon,Fresh Food,5378,46.91,6,No,95.9
2026-03-11,Reading,Fruit & Veg,5456,24.71,7,Yes,97.1
2026-03-23,Croydon,Fruit & Veg,4729,40.44,6,No,95.1
2025-11-04,Reading,Food To Go,2934,29.81,7,No,92.9
2025-09-06,Birmingham,Chilled,2076,21.33,6,No,95.4
2025-06-15,Camden,Chilled,2639,30.56,5,No,93.3
2026-04-26,London Central,Food To Go,2392,15.47,4,Yes,90.9
2025-12-01,Camden,Own Brand,1030,68.95,3,Yes,95.4
2025-04-16,London Central,Soft Drinks,1703,67.17,6,No,96.0
2025-03-22,Birmingham,Fresh Food,1868,22.51,3,Yes,95.7
2025-05-13,Camden,Chilled,1232,60.4,1,Yes,96.0
2025-05-18,Camden,Food To Go,1950,24.88,2,Yes,97.2
2025-07-03,Croydon,Meal Deals,1058,59.35,6,No,93.1
2026-02-05,Bristol,Own Brand,3818,64.32,3,Yes,94.2
2025-11-26,Birmingham,Fruit & Veg,4600,57.85,1,No,92.4
2026-05-23,Reading,Snacks,4149,12.36,5,No,95.9
2025-03-10,Birmingham,Meal Deals,1301,29.49,2,No,97.5
2025-02-22,Reading,Food To Go,3850,58.29,7,Yes,93.9
2026-03-26,Reading,Snacks,3944,55.78,4,Yes,96.4
2025-07-24,London Central,Soft Drinks,2923,24.17,6,Yes,93.5
2025-05-06,Reading,Fresh Food,1316,39.71,6,No,96.3
2025-02-12,Reading,Snacks,2888,57.44,4,Yes,90.5
2025-04-21,Croydon,Own Brand,3715,57.18,7,Yes,98.0
2025-07-02,Camden,Soft Drinks,5785,59.47,5,Yes,92.8
2025-04-05,Birmingham,Snacks,2881,49.87,2,No,95.3
2026-01-09,Birmingham,Fruit & Veg,4898,55.91,6,No,97.8
2025-12-26,Reading,Fruit & Veg,5113,54.42,3,Yes,92.7
2025-10-08,Bristol,Own Brand,2178,52.01,7,Yes,98.5
2025-07-14,Birmingham,Fruit & Veg,4855,33.18,2,No,99.2
2025-07-14,Reading,Fruit & Veg,5873,30.71,1,Yes,96.4
2025-04-03,London Central,Food To Go,5455,60.6,7,No,95.0
2025-03-02,London Central,Fruit & Veg,1331,21.95,6,No,94.6
2025-02-20,London Central,Meal Deals,1527,31.46,5,No,96.1
2026-02-07,Reading,Fruit & Veg,3059,33.06,7,No,96.5
2025-01-05,Croydon,Meal Deals,2098,44.69,3,No,91.0
2026-04-11,Bristol,Food To Go,1211,43.31,2,No,94.4
2026-02-09,Reading,Fruit & Veg,2714,89.46,7,Yes,93.8
2026-05-28,Croydon,Own Brand,3688,38.75,2,Yes,93.5
2025-08-21,Croydon,Soft Drinks,3330,32.04,3,No,93.6
2025-12-12,Birmingham,Own Brand,4266,37.28,1,Yes,92.4
2025-02-15,Reading,Soft Drinks,2032,27.73,1,No,98.1
2025-03-19,Reading,Chilled,2332,24.01,7,Yes,93.8
2025-03-14,Croydon,Soft Drinks,2840,32.81,2,No,94.7
2025-09-06,Croydon,Fresh Food,5686,68.6,4,No,94.4
2025-02-16,Croydon,Fresh Food,3138,52.26,3,No,93.9
2025-05-01,Birmingham,Fresh Food,5551,39.17,6,Yes,95.8
2025-08-02,Reading,Food To Go,5091,49.86,7,No,94.4
2025-08-27,Croydon,Own Brand,1443,31.86,1,Yes,96.2
2025-02-25,London Central,Soft Drinks,5174,18.72,6,Yes,98.1
2025-12-16,Reading,Own Brand,2498,75.62,1,Yes,92.8
2025-04-17,Birmingham,Meal Deals,1926,73.45,1,No,95.6
2025-02-17,London Central,Fresh Food,1622,33.62,5,Yes,95.6
2025-12-03,Camden,Chilled,2479,77.46,7,No,92.6
2025-01-26,Reading,Food To Go,4037,23.99,6,No,96.3
2025-09-14,Camden,Chilled,4385,14.01,4,No,94.5
2025-01-08,Croydon,Soft Drinks,4318,27.46,1,No,98.2
2025-09-10,Birmingham,Fruit & Veg,1233,29.68,4,No,97.0
2025-10-30,Croydon,Chilled,2617,32.81,2,No,95.0
2025-02-25,Birmingham,Fruit & Veg,3691,35.77,2,No,94.6
2026-04-19,Bristol,Food To Go,3030,32.34,5,Yes,98.5
2025-01-28,Croydon,Chilled,1386,56.03,4,Yes,93.8
2025-03-19,Camden,Chilled,2634,32.25,3,Yes,95.5
2025-08-04,Birmingham,Snacks,5133,47.6,5,Yes,94.9
2026-01-21,Croydon,Food To Go,2184,34.81,1,Yes,97.4
2025-12-31,Reading,Food To Go,2967,34.9,2,No,97.5
2025-11-08,Birmingham,Fresh Food,1240,41.41,7,No,96.1
2025-01-07,Birmingham,Soft Drinks,1561,21.44,2,Yes,93.9
2025-01-03,Croydon,Chilled,2999,35.15,3,No,94.7
2025-12-29,Bristol,Own Brand,5901,16.13,5,Yes,92.5
2026-05-23,Croydon,Chilled,2929,43.35,4,Yes,95.5
2025-10-01,Camden,Meal Deals,5900,22.02,7,No,93.4
2026-05-21,Camden,Food To Go,3779,41.98,2,No,99.5
2025-01-15,Birmingham,Own Brand,2675,34.3,1,Yes,93.9
2025-07-11,Birmingham,Food To Go,3515,53.49,3,Yes,97.1
2026-04-30,Croydon,Soft Drinks,2677,51.8,3,Yes,98.1
2025-01-28,Camden,Food To Go,5141,30.83,6,Yes,96.7
2025-02-08,Camden,Fruit & Veg,4746,48.68,3,No,94.0
2025-09-30,Bristol,Fruit & Veg,4356,16.45,1,No,93.8
2025-08-19,Reading,Snacks,2651,53.15,3,No,100.9
2025-03-27,Bristol,Fruit & Veg,5177,16.45,4,Yes,98.9
2026-04-19,London Central,Fruit & Veg,4841,44.28,6,No,95.6
2025-05-06,Bristol,Soft Drinks,3441,39.54,4,Yes,94.3
2025-05-25,Croydon,Chilled,5885,7.87,7,No,93.3
2025-07-31,Reading,Fruit & Veg,1594,37.02,5,Yes,93.8
2025-01-25,Croydon,Own Brand,3612,62.09,5,No,96.4
2026-01-29,London Central,Snacks,5096,39.6,7,No,99.6
2025-03-08,Reading,Food To Go,2496,34.52,7,No,94.8
2025-08-21,Birmingham,Fruit & Veg,4555,62.96,4,Yes,97.4
2025-04-19,Camden,Snacks,5861,39.14,1,No,96.8
2025-05-26,Bristol,Soft Drinks,5766,40.9,6,No,94.4
2025-04-21,Croydon,Meal Deals,4358,29.91,5,No,97.0
2025-08-16,London Central,Meal Deals,2601,33.92,3,Yes,97.1
2025-04-21,Camden,Meal Deals,1914,25.05,7,Yes,96.8
2026-04-15,Bristol,Food To Go,2844,31.2,4,Yes,94.2
2025-02-03,Camden,Snacks,2995,29.96,2,Yes,96.4
2026-01-04,Bristol,Fruit & Veg,1094,22.58,1,No,97.4
2026-03-01,Birmingham,Chilled,1492,38.18,1,No,96.9
2025-10-09,Reading,Food To Go,4069,98.07,4,Yes,97.2
2025-11-16,Camden,Food To Go,1149,41.31,2,No,94.6
2026-03-19,Camden,Meal Deals,2046,49.74,1,Yes,97.1
2025-11-11,Camden,Chilled,3803,44.82,6,Yes,97.6
2026-01-12,Reading,Meal Deals,1398,29.27,5,Yes,94.1
2025-10-16,London Central,Food To Go,5950,54.88,6,No,92.2
2026-03-13,Bristol,Fruit & Veg,5476,30.58,2,No,98.3
2025-10-04,Birmingham,Meal Deals,1551,65.72,6,Yes,94.1
2026-05-18,Camden,Meal Deals,1294,39.16,3,No,93.5
2026-05-31,Reading,Own Brand,2143,38.99,7,Yes,95.4
2025-12-16,London Central,Meal Deals,1455,34.85,7,Yes,94.5
2026-03-22,Bristol,Food To Go,2553,42.07,5,Yes,91.1
2025-12-16,Reading,Fruit & Veg,1168,61.06,2,Yes,96.8
2025-05-17,Birmingham,Chilled,5805,33.84,4,No,96.7
2025-08-31,Birmingham,Fresh Food,2946,48.88,1,No,92.9
2025-02-09,Bristol,Chilled,1253,26.83,5,Yes,94.9
2025-08-17,Camden,Fruit & Veg,3376,45.85,4,Yes,93.0
2025-08-11,Birmingham,Soft Drinks,2320,40.68,2,Yes,93.3
2025-01-06,London Central,Meal Deals,3883,26.75,3,Yes,93.8
2025-11-18,Reading,Chilled,4607,47.94,1,Yes,96.1
2026-04-13,London Central,Soft Drinks,3125,39.09,1,Yes,99.0
2025-03-16,Camden,Soft Drinks,4496,36.81,5,No,94.2
2025-01-04,London Central,Fruit & Veg,3240,18.74,4,Yes,96.7
2025-04-28,London Central,Fruit & Veg,1400,34.26,7,Yes,96.6
2026-05-19,Croydon,Own Brand,3156,67.18,2,No,90.7
2026-03-17,London Central,Meal Deals,3376,52.74,2,Yes,92.2
2025-07-13,Bristol,Fresh Food,1362,38.8,4,Yes,99.1
2026-01-27,Reading,Snacks,4938,87.61,1,Yes,94.0
2025-01-26,Croydon,Food To Go,4851,69.4,4,Yes,95.9
2026-03-11,Reading,Chilled,4412,89.97,6,Yes,95.7
2025-06-22,Reading,Fruit & Veg,3306,26.1,7,Yes,90.7
2025-10-27,Camden,Chilled,1084,32.02,2,No,93.6
2025-11-22,Camden,Snacks,2824,16.31,4,No,96.5
2026-02-14,Croydon,Snacks,4885,20.64,1,No,93.1
2025-04-28,Birmingham,Meal Deals,1307,23.52,5,Yes,94.2
2025-08-13,Camden,Soft Drinks,5357,60.56,6,Yes,92.6
2025-04-23,Camden,Meal Deals,2921,61.07,1,Yes,93.3
2025-05-20,Camden,Food To Go,1630,46.73,3,Yes,93.9
2025-01-01,Reading,Fresh Food,5775,9.45,3,Yes,91.3
2025-03-31,Croydon,Chilled,5960,27.58,4,Yes,97.3
2025-11-16,Reading,Food To Go,3371,25.56,7,Yes,92.2
2025-05-19,Bristol,Own Brand,4300,20.8,7,Yes,94.7
2026-05-26,Reading,Fresh Food,4667,62.01,1,Yes,93.5
2025-09-16,Bristol,Chilled,1726,38.94,1,Yes,97.2
2025-01-10,London Central,Food To Go,2648,22.43,2,Yes,92.5
2025-09-18,London Central,Fruit & Veg,5312,38.42,5,Yes,93.4
2025-06-21,Bristol,Chilled,2269,41.22,6,Yes,92.3
2025-01-13,Bristol,Food To Go,5543,44.72,1,Yes,90.2
2025-06-17,Reading,Snacks,1318,37.39,6,Yes,96.0
2025-11-17,Bristol,Fresh Food,4475,34.97,4,Yes,95.1
2025-11-15,Croydon,Food To Go,3778,20.29,2,Yes,95.4
2025-11-25,London Central,Fruit & Veg,4058,34.49,7,No,96.6
2026-02-23,London Central,Meal Deals,5134,35.45,6,Yes,95.2
2025-04-05,Birmingham,Chilled,2602,29.54,6,Yes,94.1
2025-11-14,Bristol,Own Brand,3256,28.78,6,Yes,95.5
2025-08-24,Camden,Chilled,1829,30.32,6,Yes,94.0
2025-11-30,Camden,Chilled,1855,38.93,6,Yes,97.2
2026-01-11,Bristol,Fruit & Veg,3648,19.54,7,No,94.3
2026-04-04,Croydon,Fresh Food,2858,24.81,2,No,94.8
2025-05-17,Camden,Chilled,2102,41.18,4,Yes,96.3
2026-05-28,Birmingham,Fresh Food,3481,43.92,6,No,99.7
2025-10-23,Bristol,Food To Go,2820,57.76,6,Yes,93.0
2025-11-16,Croydon,Snacks,5937,96.4,4,Yes,92.6
2025-12-15,Croydon,Own Brand,3079,46.49,1,No,94.5
2025-08-17,Reading,Snacks,4158,22.04,1,Yes,93.5
2025-09-27,Croydon,Fresh Food,3440,57.99,7,Yes,96.4
2025-10-18,Camden,Fresh Food,4684,27.31,2,No,95.4
2025-06-14,Camden,Snacks,2255,26.38,2,No,92.8
2025-01-05,Bristol,Chilled,3957,19.86,5,No,96.5
2026-01-14,Bristol,Soft Drinks,4651,47.82,2,No,98.7
2025-03-19,Croydon,Soft Drinks,3239,35.95,7,No,93.4
2026-02-14,Birmingham,Fruit & Veg,2939,57.28,4,Yes,95.7
2025-05-12,London Central,Own Brand,1269,25.43,6,Yes,90.6
2025-02-11,Reading,Meal Deals,5830,19.19,4,No,94.3
2025-03-30,London Central,Snacks,5064,58.79,7,No,95.6
2026-02-06,Croydon,Snacks,5979,62.24,5,Yes,94.7
2025-10-23,Croydon,Fruit & Veg,4775,27.13,3,No,95.2
2025-10-22,London Central,Own Brand,2112,29.98,7,Yes,93.4
2026-02-26,Reading,Soft Drinks,1648,44.41,7,Yes,97.5
2025-01-23,London Central,Food To Go,2179,23.41,3,Yes,94.2
2025-05-23,Bristol,Chilled,3142,16.79,4,Yes,92.5
2025-05-25,Camden,Chilled,1016,32.74,3,No,94.9
2025-08-13,Birmingham,Food To Go,1116,35.58,7,Yes,96.8
2026-05-18,Bristol,Food To Go,2545,47.8,7,No,96.1
2025-04-14,Camden,Own Brand,4151,43.33,3,Yes,94.0
2025-02-08,Birmingham,Soft Drinks,3693,42.5,7,Yes,98.5
2025-07-17,Birmingham,Fruit & Veg,5089,35.8,5,No,94.9
2026-01-26,Birmingham,Food To Go,2276,19.42,7,Yes,91.6
2025-06-28,Croydon,Fruit & Veg,4240,31.46,7,No,96.2
2026-03-24,Birmingham,Own Brand,5942,45.79,6,Yes,94.7
2026-05-15,Reading,Meal Deals,4788,38.3,2,Yes,94.9
2025-01-15,London Central,Fresh Food,1371,109.9,2,No,96.8
2025-10-16,Reading,Chilled,3807,47.04,3,No,94.5
2026-04-23,London Central,Soft Drinks,1155,23.62,1,No,94.4
2025-08-19,Bristol,Chilled,3661,44.5,5,No,92.5
2026-02-24,Bristol,Soft Drinks,1464,59.7,6,No,93.9
2025-06-06,London Central,Own Brand,5878,17.72,6,Yes,95.5
2026-03-17,Reading,Fresh Food,5899,72.39,3,No,93.8
2025-04-07,London Central,Chilled,5315,57.89,1,Yes,91.7
2026-02-15,Birmingham,Fresh Food,2773,70.09,1,Yes,96.3
2025-10-16,Croydon,Own Brand,1116,66.27,6,Yes,96.4
2025-09-11,Bristol,Soft Drinks,3103,38.3,5,Yes,96.4
2025-07-15,Croydon,Food To Go,2374,26.69,2,Yes,93.1
2025-04-28,Birmingham,Meal Deals,4203,47.2,6,Yes,95.0
2025-06-08,Birmingham,Chilled,5403,34.11,7,Yes,95.5
2025-08-16,Bristol,Fresh Food,4546,25.67,6,No,96.2
2025-08-04,Bristol,Snacks,4977,25.26,7,No,96.2
2025-01-15,Birmingham,Chilled,5317,66.85,4,No,92.2
2025-06-06,Camden,Chilled,2196,31.75,1,Yes,98.4
2025-09-18,Croydon,Chilled,4411,29.63,4,No,92.6
2025-06-06,Croydon,Fruit & Veg,1796,31.05,4,Yes,91.7
2025-02-16,Camden,Fresh Food,4892,50.42,5,No,89.1
2025-11-20,Reading,Fresh Food,1150,75.0,6,Yes,96.4
2025-05-10,Croydon,Chilled,4249,6.14,2,Yes,97.9
2026-02-15,London Central,Own Brand,1111,25.07,7,Yes,93.7
2025-04-05,Birmingham,Own Brand,1682,67.73,7,No,91.5
2025-10-19,Birmingham,Food To Go,2161,49.25,5,No,96.7
2025-10-10,Camden,Chilled,3379,24.75,1,No,92.4
2025-03-10,Croydon,Fruit & Veg,5988,47.1,2,Yes,96.2
2025-01-11,Reading,Soft Drinks,1160,33.73,6,Yes,93.2
2025-09-11,Croydon,Fruit & Veg,2425,74.2,3,No,94.1
2025-05-14,Birmingham,Own Brand,4661,25.19,2,Yes,95.6
2025-01-23,Bristol,Food To Go,1277,49.1,7,No,95.7
2025-12-12,London Central,Own Brand,4391,18.96,5,Yes,95.2
2025-10-29,Camden,Own Brand,2556,35.49,5,No,97.9
2025-12-29,Bristol,Own Brand,5592,67.31,4,No,98.4
2026-01-31,Reading,Chilled,2915,69.4,6,No,98.6
2025-08-06,Bristol,Own Brand,5750,23.49,3,Yes,94.6
2025-05-21,Bristol,Fresh Food,4107,16.57,6,Yes,95.2
2025-07-29,Reading,Meal Deals,1302,33.61,2,No,97.8
2026-04-05,Bristol,Snacks,5533,48.45,3,No,93.7
2025-12-22,Camden,Chilled,3773,27.89,6,Yes,94.1
2025-11-20,Birmingham,Food To Go,5281,27.73,4,Yes,95.0
2025-05-13,Croydon,Fresh Food,4245,51.73,3,No,95.0
2025-05-07,Bristol,Fruit & Veg,5768,20.07,3,No,94.4
2025-04-16,Camden,Own Brand,2000,36.69,2,No,93.1
2026-01-13,Croydon,Soft Drinks,4834,46.0,3,No,96.7
2025-02-20,Croydon,Soft Drinks,5006,26.21,4,No,94.2
2025-01-29,Bristol,Meal Deals,5778,26.09,1,Yes,95.3
2026-04-07,Camden,Chilled,2718,81.66,1,Yes,95.0
2025-10-23,Birmingham,Fruit & Veg,4830,58.98,5,Yes,96.4
